% American Institute of Steel Construction, 2017.  All values are inches raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W33X221	6.53000E+01	1.29000E+04	8.40000E+02	2.78000E+01	2.24000E+05	8.57000E+02	1.64000E+02	2.62725E+01	3.37067E+01
W33X201	5.91000E+01	1.16000E+04	7.49000E+02	2.08000E+01	1.98000E+05	7.73000E+02	1.47000E+02	2.40955E+01	3.00917E+01
W33X169	4.95000E+01	9.29000E+03	3.10000E+02	1.77000E+01	8.24000E+04	6.29000E+02	8.44000E+01	2.26460E+01	2.33833E+01
W33X152	4.49000E+01	8.16000E+03	2.73000E+02	1.24000E+01	7.17000E+04	5.59000E+02	7.39000E+01	2.12725E+01	2.04933E+01
W33X141	4.15000E+01	7.45000E+03	2.46000E+02	9.70000E+00	6.44000E+04	5.14000E+02	6.69000E+01	2.01465E+01	1.84000E+01
W33X130	3.83000E+01	6.71000E+03	2.18000E+02	7.37000E+00	5.66000E+04	4.67000E+02	5.95000E+01	1.91980E+01	1.63875E+01
W33X118	3.47000E+01	5.90000E+03	1.87000E+02	5.30000E+00	4.83000E+04	4.15000E+02	5.13000E+01	1.80950E+01	1.41833E+01
W30X391	1.15000E+02	2.07000E+04	1.55000E+03	1.73000E+02	3.66000E+05	1.45000E+03	3.10000E+02	4.51520E+01	6.34400E+01
W30X357	1.05000E+02	1.87000E+04	1.39000E+03	1.34000E+02	3.24000E+05	1.32000E+03	2.79000E+02	4.06720E+01	5.78667E+01
W30X326	9.59000E+01	1.68000E+04	1.24000E+03	1.03000E+02	2.87000E+05	1.19000E+03	2.52000E+02	3.69360E+01	5.26167E+01
W30X292	8.60000E+01	1.49000E+04	1.10000E+03	7.52000E+01	2.50000E+05	1.06000E+03	2.23000E+02	3.26400E+01	4.71750E+01
W30X261	7.70000E+01	1.31000E+04	9.59000E+02	5.41000E+01	2.15000E+05	9.43000E+02	1.96000E+02	2.93880E+01	4.18000E+01
W30X235	6.93000E+01	1.17000E+04	8.55000E+02	4.03000E+01	1.90000E+05	8.47000E+02	1.75000E+02	2.59790E+01	3.77500E+01
W30X211	6.23000E+01	1.03000E+04	7.57000E+02	2.84000E+01	1.66000E+05	7.51000E+02	1.55000E+02	2.39475E+01	3.32200E+01
W30X191	5.61000E+01	9.20000E+03	6.73000E+02	2.10000E+01	1.46000E+05	6.75000E+02	1.38000E+02	2.17970E+01	2.97500E+01
W30X173	5.09000E+01	8.23000E+03	5.98000E+02	1.56000E+01	1.29000E+05	6.07000E+02	1.23000E+02	1.99120E+01	2.67500E+01
W30X148	4.36000E+01	6.68000E+03	2.27000E+02	1.45000E+01	4.94000E+04	5.00000E+02	6.80000E+01	1.99550E+01	2.06500E+01
W30X132	3.88000E+01	5.77000E+03	1.96000E+02	9.72000E+00	4.21000E+04	4.37000E+02	5.84000E+01	1.86345E+01	1.75000E+01
W30X124	3.65000E+01	5.36000E+03	1.81000E+02	7.99000E+00	3.86000E+04	4.08000E+02	5.40000E+01	1.76670E+01	1.62750E+01
W30X116	3.42000E+01	4.93000E+03	1.64000E+02	6.43000E+00	3.49000E+04	3.78000E+02	4.92000E+01	1.69500E+01	1.48750E+01
