% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W920X725	9.23000E+04	1.50000E+10	9.37000E+08	1.07000E+08	2.02000E+14	3.49000E+07	6.75000E+06	3.80322E+04	4.92773E+04
W920X656	8.39000E+04	1.34000E+10	8.28000E+08	8.07000E+07	1.78000E+14	3.13000E+07	6.03000E+06	3.41315E+04	4.46021E+04
W920X588	7.48000E+04	1.19000E+10	7.28000E+08	5.91000E+07	1.54000E+14	2.80000E+07	5.33000E+06	3.02245E+04	3.97419E+04
W920X537	6.84000E+04	1.07000E+10	6.53000E+08	4.54000E+07	1.37000E+14	2.54000E+07	4.80000E+06	2.74580E+04	3.60935E+04
W920X491	6.25000E+04	9.70000E+09	5.91000E+08	3.51000E+07	1.22000E+14	2.31000E+07	4.34000E+06	2.48090E+04	3.30214E+04
W920X449	5.74000E+04	8.78000E+09	5.41000E+08	2.68000E+07	1.11000E+14	2.10000E+07	3.95000E+06	2.27409E+04	3.01677E+04
W920X420	5.35000E+04	8.16000E+09	4.99000E+08	2.19000E+07	1.02000E+14	1.95000E+07	3.65000E+06	2.11829E+04	2.80236E+04
W920X390	4.98000E+04	7.45000E+09	4.54000E+08	1.73000E+07	9.18000E+13	1.80000E+07	3.34000E+06	1.99974E+04	2.57032E+04
W920X368	4.68000E+04	6.95000E+09	4.20000E+08	1.44000E+07	8.49000E+13	1.69000E+07	3.11000E+06	1.89419E+04	2.39516E+04
W920X344	4.40000E+04	6.49000E+09	3.91000E+08	1.19000E+07	7.84000E+13	1.58000E+07	2.88000E+06	1.78967E+04	2.23548E+04
W920X381	4.86000E+04	6.99000E+09	2.20000E+08	2.20000E+07	4.51000E+13	1.70000E+07	2.25000E+06	2.31638E+04	2.26946E+04
W920X345	4.39000E+04	6.24000E+09	1.95000E+08	1.65000E+07	3.97000E+13	1.53000E+07	2.00000E+06	2.08238E+04	2.04268E+04
W920X313	3.99000E+04	5.49000E+09	1.71000E+08	1.17000E+07	3.44000E+13	1.37000E+07	1.75000E+06	1.96522E+04	1.78408E+04
W920X289	3.68000E+04	5.04000E+09	1.56000E+08	9.24000E+06	3.12000E+13	1.26000E+07	1.60000E+06	1.80145E+04	1.63935E+04
